gene,gene_symbol,gene_biotype,gene_description,log2FoldChange,pvalue,padj
ENSG00000231316.1,RPL31P29,processed_pseudogene,ribosomal protein L31 pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:36647],2.5880828042301904,1.1897429960918224e-05,2.5804069581555963e-05
ENSG00000231317.1,ENSG00000231317,transcribed_unprocessed_pseudogene,coiled-coil domain containing 144C (CCDC144C) pseudogene,5.1078553341110915,4.793790654886947e-14,2.0089383914942206e-13
ENSG00000231322.5,RPL13AP17,transcribed_processed_pseudogene,ribosomal protein L13a pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:36167],2.5836211776611258,1.921328038010735e-05,4.0804796210705024e-05
ENSG00000231324.1,ENSG00000231324,lncRNA,novel transcript,-5.837268195817498,6.36877759885274e-138,3.28053679672518e-135
ENSG00000231326.7,LINC02662,lncRNA,long intergenic non-protein coding RNA 2662 [Source:HGNC Symbol;Acc:HGNC:54148],0.6435636410028206,0.4322841765369434,0.4889942242180897
ENSG00000231327.1,LINC01816,lncRNA,long intergenic non-protein coding RNA 1816 [Source:HGNC Symbol;Acc:HGNC:52621],-0.3963343709787976,0.0024763425579719,0.0041584013004202
ENSG00000231328.1,TPT1P7,processed_pseudogene,TPT1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:49300],0.7078159443198893,0.0694521208040149,0.0948494567664147
ENSG00000231329.8,ENSG00000231329,lncRNA,novel transcript,1.9447200065270065,1.077070116968662e-18,6.054443426809056e-18
ENSG00000231331.1,ENSG00000231331,unprocessed_pseudogene,immunoglobulin lambda variable group pseudogene,1.5238890430573209,0.0001926871611279,0.0003683795253491
ENSG00000231332.2,OOEP-AS1,lncRNA,OOEP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39192],1.1006227947709648,0.0685748477593139,0.0937315464108817
ENSG00000231333.2,RPL34P6,processed_pseudogene,ribosomal protein L34 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:35810],1.4969007585687206,2.2911859856649023e-09,6.869304049696919e-09
ENSG00000231334.2,EML6-AS1,lncRNA,EML6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41299],0.4773487601320458,0.5219597471603137,0.5733275182969749
ENSG00000231336.1,ENSG00000231336,lncRNA,novel transcript,0.6434508728618258,0.0578857488741828,0.0801711262307405
ENSG00000231340.1,ACTG1P10,processed_pseudogene,actin gamma 1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:155],0.8223282946667225,2.914248973513984e-06,6.715937019637941e-06
ENSG00000231341.1,VDAC1P6,processed_pseudogene,voltage dependent anion channel 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:37481],0.279371471266891,0.1050456265294031,0.1385529803481519
ENSG00000231344.1,ENSG00000231344,processed_pseudogene,novel pseudogene,0.5163478770175636,0.0014120987691779,0.0024421050084129
ENSG00000231345.3,BEND3P1,transcribed_processed_pseudogene,BEN domain containing 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45014],-0.7813005032187917,4.434533983071619e-05,9.071696456636756e-05
ENSG00000231346.5,LINC01160,lncRNA,long intergenic non-protein coding RNA 1160 [Source:HGNC Symbol;Acc:HGNC:49525],1.368219712126434,5.0219570573361544e-20,3.051780170932782e-19
ENSG00000231349.2,RPL7L1P22,processed_pseudogene,RPL7L1 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:56804],0.0159975931023682,0.9880719120687358,
ENSG00000231351.2,WBP1P1,processed_pseudogene,WBP1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54567],0.0730559850588052,0.5368224105493644,0.5871085307403199
ENSG00000231353.1,ENSG00000231353,unprocessed_pseudogene,pseudogene similar to part of carboxypeptidase D (CPD),0.5206462411561295,0.5706596855234038,
ENSG00000231355.1,ENSG00000231355,lncRNA,novel transcript,0.2690671396339008,0.2720063898568995,0.326956417326297
ENSG00000231356.1,MTFR1P1,processed_pseudogene,MTFR1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54981],0.4939929888185997,0.6386671712574168,
ENSG00000231357.1,ENSG00000231357,processed_pseudogene,prefoldin subunit 4 (PFDN4) pseudogene,0.9851529770823492,0.0361388365365579,0.0518244222555687
ENSG00000231358.4,ENSG00000231358,lncRNA,novel transcript,0.7864310929278989,0.3208433078698272,0.3779212132139025
ENSG00000231359.3,RPL31P34,processed_pseudogene,ribosomal protein L31 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:35853],-0.3644147496145726,0.0255420233967239,0.0375016118183303
ENSG00000231361.1,RPS29P23,processed_pseudogene,ribosomal protein S29 pseudogene 23 [Source:HGNC Symbol;Acc:HGNC:35779],0.1000400756170899,0.8555607749276486,
ENSG00000231362.1,RPL39P17,processed_pseudogene,ribosomal protein L39 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:35545],1.08055504579617,0.0004877397973848,0.0008908299242765
ENSG00000231364.3,LINC01712,lncRNA,long intergenic non-protein coding RNA 1712 [Source:HGNC Symbol;Acc:HGNC:52499],1.3206366143819466,0.0082228214856311,0.0129297896093114
ENSG00000231365.6,WARS2-AS1,lncRNA,WARS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40612],-0.0095217096918621,0.9001596779320588,0.9125417787204756
ENSG00000231366.1,RPS26P40,processed_pseudogene,ribosomal protein S26 pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:36906],0.3818699887783161,0.5178331231008744,0.5692646853548808
ENSG00000231367.6,LINC02613,lncRNA,long intergenic non-protein coding RNA 2613 [Source:HGNC Symbol;Acc:HGNC:54068],-1.6457417160666972,3.719286163022357e-20,2.2745906339004594e-19
ENSG00000231368.1,RPSAP40,processed_pseudogene,ribosomal protein SA pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:36828],0.6405816238039848,0.184856683506888,0.2315493820393777
ENSG00000231369.1,RPL15P22,processed_pseudogene,ribosomal protein L15 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:36933],0.0738776951073451,0.5569630172833847,0.6055444209391442
ENSG00000231371.1,AKR1B1P8,processed_pseudogene,aldo-keto reductase family 1 member B1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:33496],0.2753474269775167,0.8533549209457691,
ENSG00000231373.1,GNA14-AS1,lncRNA,GNA14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50451],1.8363644027369976,9.755319060994582e-09,2.7778565315216344e-08
ENSG00000231375.1,CDY17P,unprocessed_pseudogene,chromodomain Y-linked 17 pseudogene [Source:HGNC Symbol;Acc:HGNC:23861],,,
ENSG00000231376.1,HMGN2P16,processed_pseudogene,high mobility group nucleosomal binding domain 2 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:31330],0.9424940519648856,0.1308314443579042,0.1695721809661243
ENSG00000231378.1,NDUFAF4P4,processed_pseudogene,NADH:ubiquinone oxidoreductase complex assembly factor 4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:44543],0.9327780616563768,0.1127485485247307,0.1479349895515941
ENSG00000231381.2,RNF2P1,processed_pseudogene,ring finger protein 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33987],0.3121625039941585,0.131887661866024,0.1708615234883851
ENSG00000231382.1,NBPF21P,unprocessed_pseudogene,"NBPF member 21, pseudogene [Source:HGNC Symbol;Acc:HGNC:32001]",1.091846005563928,0.0267899190178131,0.0392004484278001
ENSG00000231383.2,FGF12-AS1,lncRNA,FGF12 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40234],1.1379242977646191,0.2154018027305794,0.2654167749056171
ENSG00000231384.1,NAP1L5P1,processed_pseudogene,NAP1L5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:56578],3.0469450222832193,1.731786691067127e-10,5.672057271221088e-10
ENSG00000231386.1,MOB4P1,processed_pseudogene,MOB4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54749],1.9004452699221108,7.524650296426136e-07,1.8300291810935556e-06
ENSG00000231388.1,FMN2P1,processed_pseudogene,FMN2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54909],0.8554604358905804,0.0981548693608301,0.1302171442538205
ENSG00000231389.7,HLA-DPA1,protein_coding,"major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]",1.8357088793718008,6.038872969440337e-53,1.6828747569986615e-51
ENSG00000231390.1,SNX18P8,transcribed_unprocessed_pseudogene,sorting nexin 18 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39616],0.1444568634280977,0.9128195353374268,
ENSG00000231392.1,ENSG00000231392,unprocessed_pseudogene,Ig lambda chain V-II region pseudogene,0.4566578034788363,0.6368316125046618,
ENSG00000231393.1,ENSG00000231393,lncRNA,novel transcript,1.6809640710008202,1.6812111895088834e-16,8.250869872168175e-16
ENSG00000231394.1,ENSG00000231394,lncRNA,novel transcript,2.734141383597663,8.788434992993862e-12,3.1545121377519704e-11
ENSG00000231395.1,ARL4AP4,processed_pseudogene,ARF like GTPase 4A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:52373],1.2459618506355647,8.159753025396181e-09,2.3371289024130262e-08
ENSG00000231396.3,USP17L10,protein_coding,ubiquitin specific peptidase 17 like family member 10 [Source:HGNC Symbol;Acc:HGNC:44438],0.1875691310330529,0.9605157346378278,
ENSG00000231397.1,ENSG00000231397,processed_pseudogene,karyopherin (importin) beta 1 (KPNB1) pseudogene,0.2719284124440841,0.6435352489373051,0.6844563180526789
ENSG00000231398.1,ENSG00000231398,processed_pseudogene,"CD164 antigen, sialomucin (CD164) pseudogene",0.7892111811994049,0.1599356120364581,0.2033645367891514
ENSG00000231399.1,SNRPEP8,processed_pseudogene,SNRPE pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:43573],0.1769212209332269,0.9635941137802506,
ENSG00000231401.2,ENSG00000231401,lncRNA,novel transcript,1.156376475862066,0.0025471821172288,0.0042695759873939
ENSG00000231402.1,WASF5P,processed_pseudogene,"WASP family member 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:21665]",2.440568180613643,4.4574194193110413e-10,1.4145625694778143e-09
ENSG00000231403.1,ENSG00000231403,lncRNA,novel transcript,0.363092649948886,0.6894176408662135,
ENSG00000231404.2,RAC1P3,processed_pseudogene,Rac family small GTPase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:31833],0.6345204316192069,0.1802506020800656,0.2263539686487394
ENSG00000231405.1,ENSG00000231405,lncRNA,novel transcript,1.4225944279215974,0.0346164614026822,0.049790330792196
ENSG00000231407.6,GORAB-AS1,lncRNA,GORAB antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54051],0.7551524426531425,4.196699849012024e-08,1.1382556311123997e-07
ENSG00000231409.3,RPL36AP8,processed_pseudogene,ribosomal protein L36a pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:30973],1.231587888573355,5.988663996994256e-17,3.024575225218902e-16
ENSG00000231411.1,DUX4L31,unprocessed_pseudogene,double homeobox 4 like 31 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:51770],0.0326028047242419,0.9902510468344964,
ENSG00000231412.2,LINC03078,lncRNA,long intergenic non-protein coding RNA 3078 [Source:HGNC Symbol;Acc:HGNC:56665],1.823107411160367,4.654442445723908e-09,1.3607959165087465e-08
ENSG00000231413.1,ENSG00000231413,lncRNA,novel transcript,1.814362084609556,4.211426666660645e-05,8.63593951627548e-05
ENSG00000231414.1,RPL39P15,processed_pseudogene,ribosomal protein L39 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:35856],1.1639942517131785,6.255605469877747e-11,2.1177987592157138e-10
ENSG00000231416.1,ENSG00000231416,processed_pseudogene,ribosomal protein L34 (RPL34) pseudogene,1.0238658134358036,6.477636215685964e-05,0.0001302159820714
ENSG00000231417.2,IRX1P1,unprocessed_pseudogene,iroquois homeobox 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33315],0.5206070494456546,0.5883682866298455,
ENSG00000231418.2,ENSG00000231418,lncRNA,novel transcript,1.625854831977559,0.0001362390320294,0.0002646443611506
ENSG00000231419.6,LINC00689,lncRNA,long intergenic non-protein coding RNA 689 [Source:HGNC Symbol;Acc:HGNC:27217],1.0251582332598366,1.3356770194450147e-10,4.4081482562517384e-10
ENSG00000231420.1,LINC01817,lncRNA,long intergenic non-protein coding RNA 1817 [Source:HGNC Symbol;Acc:HGNC:52622],0.1119775006800805,0.899626271213852,
ENSG00000231421.8,ENSG00000231421,lncRNA,novel transcript,-0.0691537998189543,0.915495717073409,0.9262657999595452
ENSG00000231422.2,LINC01516,lncRNA,long intergenic non-protein coding RNA 1516 [Source:HGNC Symbol;Acc:HGNC:51211],1.0592782044920703,0.0496032866262441,0.0695195585943797
ENSG00000231423.1,RAB9AP5,unprocessed_pseudogene,"RAB9A, member RAS oncogene family pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:38109]",0.1502972954222053,0.973383457799436,
ENSG00000231424.3,FMO1-AS1,lncRNA,FMO1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40240],1.6269476621220136,4.369696298908519e-25,3.493423422945822e-24
ENSG00000231426.7,FILNC1,lncRNA,FOXO induced long non-coding RNA 1 [Source:HGNC Symbol;Acc:HGNC:53755],0.6992827147865008,0.013516757377663,0.0206297749201761
ENSG00000231427.6,LINC01445,lncRNA,long intergenic non-protein coding RNA 1445 [Source:HGNC Symbol;Acc:HGNC:50771],1.4988085026608875,0.0036926178367395,0.0060689321319919
ENSG00000231428.2,LINC00396,lncRNA,long intergenic non-protein coding RNA 396 [Source:HGNC Symbol;Acc:HGNC:42724],0.2139400006412957,0.8917874267526739,
ENSG00000231431.7,FAR2P4,transcribed_unprocessed_pseudogene,fatty acyl-CoA reductase 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49286],-0.0447284363488759,0.9290207878495584,0.9383644721602727
ENSG00000231434.1,HSP90AA3P,processed_pseudogene,"heat shock protein 90 alpha family class A member 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:5254]",-0.8395108314349967,1.244597530524402e-08,3.51519368564595e-08
ENSG00000231436.1,RBMY3AP,transcribed_unprocessed_pseudogene,"RNA binding motif protein Y-linked family 3 member A, pseudogene [Source:HGNC Symbol;Acc:HGNC:23286]",0.3474018484880391,0.9385229582264148,
ENSG00000231437.3,LINC01750,lncRNA,long intergenic non-protein coding RNA 1750 [Source:HGNC Symbol;Acc:HGNC:52538],0.516154792615343,0.0354660812577631,0.0509175879333439
ENSG00000231439.4,WASIR2,lncRNA,WASH and IL9R antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:38609],0.174561612149759,0.501578403756767,0.5545004120180044
ENSG00000231440.1,ENSG00000231440,lncRNA,novel transcript,1.266366856806414,0.040157561864529,0.0571426657822189
ENSG00000231441.2,DST-AS1,lncRNA,DST antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40098],0.4392841838952724,0.0733402980946898,0.099676387775641
ENSG00000231442.3,LARP1BP1,processed_pseudogene,LARP1B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37097],0.3631020737813445,0.7255976615595114,
ENSG00000231443.2,PPP4R2P2,processed_pseudogene,PPP4R2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:56514],2.8773597796369965,4.9885194580447455e-51,1.2938280244622388e-49
ENSG00000231445.1,TIMM8AP1,transcribed_processed_pseudogene,translocase of inner mitochondrial membrane 8A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17802],,,
ENSG00000231447.1,ENSG00000231447,lncRNA,novel transcript,0.2621107836655902,0.903396387642664,
ENSG00000231449.1,RPS16P4,transcribed_processed_pseudogene,ribosomal protein S16 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:36502],0.2926015711124845,0.2351094727821119,0.2870643876269126
ENSG00000231453.1,LINC01305,lncRNA,long intergenic non-protein coding RNA 1305 [Source:HGNC Symbol;Acc:HGNC:27690],3.040449520858927,2.794797835601981e-12,1.0401833231037003e-11
ENSG00000231454.2,ENSG00000231454,processed_pseudogene,novel pseudogene,-0.4864711384974835,0.4916526423066311,
ENSG00000231458.2,RNASEH1P2,processed_pseudogene,ribonuclease H1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:18715],1.7027819481324582,0.0004150320954708,0.0007646508166815
ENSG00000231460.2,ENSG00000231460,lncRNA,novel transcript,0.496568516008063,0.5841100432736293,
ENSG00000231461.1,HLA-DPA2,unprocessed_pseudogene,"major histocompatibility complex, class II, DP alpha 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4939]",0.6150383039784948,0.0990855043210252,0.1313317469701286
ENSG00000231464.1,PPP4R2P3,processed_pseudogene,PPP4R2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:56515],1.5036704006061783,3.213941212650091e-10,1.0306643449644528e-09
ENSG00000231466.2,PHF10P2,processed_pseudogene,PHF10 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:56986],-0.5370883085891812,7.272007530950671e-05,0.0001454158660722
ENSG00000231467.2,ENSG00000231467,lncRNA,novel transcript,0.5627092837590605,0.4159617206545097,0.4733633511398892
ENSG00000231468.2,PRDX3P2,processed_pseudogene,peroxiredoxin 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39265],1.5099930971195892,1.887527266399172e-10,6.15940777721975e-10
ENSG00000231470.1,HMGB3P2,processed_pseudogene,high mobility group box 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16574],1.4027883463315591,0.0013798569239197,0.0023886339060979
ENSG00000231471.1,HMGN2P34,processed_pseudogene,high mobility group nucleosomal binding domain 2 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:39405],0.6114128157811441,0.4235833148387112,0.4805640184263363
ENSG00000231473.3,RB1-DT,lncRNA,RB1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:42778],0.2327192471935404,0.0499417880928627,0.0699576412889787
ENSG00000231475.3,IGHV4-31,IG_V_gene,immunoglobulin heavy variable 4-31 [Source:HGNC Symbol;Acc:HGNC:5649],1.751118415955802,2.8531747018771727e-10,9.192795326790695e-10
ENSG00000231476.1,ENSG00000231476,lncRNA,novel transcript,1.0317336569178748,0.0198777455832706,0.0296181500597511
ENSG00000231477.2,ENSG00000231477,lncRNA,novel transcript,0.3845853446270086,0.6844965172624506,
ENSG00000231478.1,FCF1P9,transcribed_processed_pseudogene,FCF1 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:44621],0.1928977648092069,0.9515273568258265,
ENSG00000231480.1,SNRPGP13,processed_pseudogene,small nuclear ribonucleoprotein polypeptide G pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:39332],0.552669223123189,0.638408539882287,0.6798186701311757
ENSG00000231482.3,ENSG00000231482,lncRNA,novel transcript,2.858864088623633,1.7175572111872977e-22,1.1920872304363416e-21
ENSG00000231484.1,ENSG00000231484,unprocessed_pseudogene,"family with sequence similarity 182, member A (FAM182A) pseudogene",0.2141965008919282,0.9322328635889354,
ENSG00000231487.1,ENSG00000231487,lncRNA,novel transcript,0.1525365342160012,0.9190268041990256,
ENSG00000231489.1,ENSG00000231489,processed_pseudogene,similar to part of the ornithine aminotransferase (OAT) pseudogene,0.1449737490812236,0.9743259387864596,
ENSG00000231490.1,RPL7L1P2,processed_pseudogene,RPL7L1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39484],1.0205193913848347,0.065609599695463,0.0899653730827133
ENSG00000231491.2,JKAMPP1,processed_pseudogene,JNK1/MAPK8-associated membrane protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49759],0.0830498353878677,0.9518998172837873,
ENSG00000231492.3,ENSG00000231492,lncRNA,novel transcript,0.4511801225072011,0.6987993807319393,
ENSG00000231494.1,RPL21P35,processed_pseudogene,ribosomal protein L21 pseudogene 35 [Source:HGNC Symbol;Acc:HGNC:36900],0.897516069946319,7.090166946224899e-05,0.0001419099847045
ENSG00000231495.1,ENSG00000231495,lncRNA,novel transcript,0.512736597585617,0.6285452237659859,0.6705228905308048
ENSG00000231496.2,ENSG00000231496,lncRNA,novel transcript,0.0290810230122787,0.973539994246394,0.9772733154036852
ENSG00000231500.7,RPS18,protein_coding,ribosomal protein S18 [Source:HGNC Symbol;Acc:HGNC:10401],0.9262599348314,4.920168710169444e-28,4.578394753146019e-27
ENSG00000231501.1,MTND4LP1,processed_pseudogene,MT-ND4L pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31347],0.0006348544507174,0.9981951528424594,0.9984869618242884
ENSG00000231503.4,PTMAP4,transcribed_processed_pseudogene,prothymosin alpha pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:9627],0.3201499710079584,0.000165018672248,0.0003176634307964
ENSG00000231504.1,NMD3P2,processed_pseudogene,NMD3 ribosome export adaptor pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:37820],0.6282597169828319,0.3242866204439072,0.3813769245021218
ENSG00000231505.1,ENSG00000231505,lncRNA,novel transcript,0.5764246854775708,0.2237342185046219,0.2746876826912043
ENSG00000231507.2,LINC01353,lncRNA,long intergenic non-protein coding RNA 1353 [Source:HGNC Symbol;Acc:HGNC:50580],-0.9058245254510467,6.840372016871678e-15,3.02484243604007e-14
ENSG00000231508.1,RPL34P20,processed_pseudogene,ribosomal protein L34 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:35535],1.1427238952217618,0.0403012739239828,0.0573335380291175
ENSG00000231509.1,ENSG00000231509,lncRNA,novel transcript,1.9755627184932052,9.666626839105623e-08,2.54168775509367e-07
ENSG00000231510.1,LINC02782,lncRNA,long intergenic non-protein coding RNA 2782 [Source:HGNC Symbol;Acc:HGNC:54302],0.8718683454205038,0.2410715469109481,0.2935732613880585
ENSG00000231512.6,SEPTIN14P21,transcribed_unprocessed_pseudogene,septin 14 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:51712],0.9785671563158586,0.043805058299031,0.0619647870295816
